CNN,Street_Name,Location,X_Coord,Y_Coord,Latitude,Longitude,BOS_District,Zip_Code,SFAR_Neighborhood_Desc,Jurisdiction,Layer,Bike_Path,Accepted
2186000,ALEMANY BLVD,ALEMANY BLVD: END to CONGDON ST \ JUSTIN DR (700 - 798) -- NORTH --,6005094.062,2094639.536,37.73176968,-122.4247297,9,94112,Bernal Heights,DPW,STREETS,No,N
2187000,ALEMANY BLVD OFF RAMP,ALEMANY BLVD OFF RAMP: ALEMANY BLVD to CRESCENT AVE (1 - 99),6009240.935,2095786.24,37.73515162,-122.410474,9,94110,Bernal Heights,DPW,STREETS,No,N
2188000,ALERT ALY,ALERT ALY: DOLORES ST to LANDERS ST (1 - 99),6004663.88,2107008.689,37.76570821,-122.4270976,8,94114,Mission Dolores,DPW,STREETS,No,N
2193000,ALLEN ST,ALLEN ST: HYDE ST to EASTMAN ST (1 - 99),6007075.494,2119235.524,37.7994162,-122.4196239,3,94109,Russian Hill,DPW,STREETS,No,N
2213000,ALPHA ST,ALPHA ST: END to CAMPBELL AVE (89 - 99),6011068.669,2088255.955,37.71457732,-122.4036251,10,94134,Visitacion Valley,DPW,UPROW,No,N
2214000,ALPHA ST,ALPHA ST: CAMPBELL AVE to END (100 - 149),6010969.463,2088159.162,37.714306,-122.4039612,10,94134,Visitacion Valley,DPW,UPROW,No,N
2215000,ALPHA ST,ALPHA ST: END to TEDDY AVE (150 - 199),6010878.466,2088055.969,37.71401757,-122.4042685,10,94134,Visitacion Valley,DPW,STREETS,No,N
15094000,ALTA VISTA TER,ALTA VISTA TER: VALLEJO ST to END (900 - 999),6009051.898,2118753.245,37.79820311,-122.4127507,3,94133,Russian Hill,PRIVATE/DPW,PRIVATE,No,N
2234000,ALVORD ST,ALVORD ST: END to CARROLL AVE (0 - 0),6019520.709,2088104.632,37.71463032,-122.3744007, ,94124,NULL,DPW,PAPER_WATER,No,N
2235000,ALVORD ST,ALVORD ST: CARROLL AVE to DONNER AVE (0 - 0),6019364.737,2087895.556,37.71404766,-122.3749253, ,94124,NULL,DPW,PAPER_WATER,No,N
2236000,ALVORD ST,ALVORD ST: DONNER AVE to EGBERT AVE (0 - 0),6019197.842,2087670.731,37.71342115,-122.3754866, ,94124,NULL,DPW,PAPER_WATER,No,N
2237000,ALVORD ST,ALVORD ST: EGBERT AVE to FITZGERALD AVE (0 - 0),6019031.439,2087445.326,37.71279307,-122.3760461, ,94124,NULL,DPW,PAPER_WATER,No,N
2238000,ALVORD ST,ALVORD ST: FITZGERALD AVE to GILMAN AVE (0 - 0),6018865.138,2087220.059,37.71216537,-122.3766053, ,94124,NULL,DPW,PAPER_WATER,No,N
2239000,ALVORD ST,ALVORD ST: GILMAN AVE to HOLLISTER AVE (0 - 0),6018698.837,2086994.791,37.71153766,-122.3771645, ,94124,NULL,DPW,PAPER_WATER,No,N
2240000,ALVORD ST,ALVORD ST: HOLLISTER AVE to INGERSON AVE (0 - 0),6018532.535,2086769.523,37.71090996,-122.3777236, ,94124,NULL,DPW,PAPER_WATER,No,N
2242000,AMATISTA LN,AMATISTA LN: EVERSON ST to END (1 - 99),6003816.25,2097068.396,37.73836653,-122.4293205,8,94131,Glen Park,RECPARK/DPW,PAPER,No,N
2258000,AMES ST,AMES ST: 21ST ST to 22ND ST (1 - 99),6005533.553,2103431.452,37.7559351,-122.4238352,8,94110,Eureka Valley - Dolores Heights,DPW,STREETS,No,N
2266000,AMITY ALY,AMITY ALY: END to ADA CT (1 - 99),6008138.149,2114262.88,37.78582234,-122.4155945,5,94109,Tenderloin,DPW,STREETS,No,N
2275000,ANDOVER ST,ANDOVER ST: END to POWHATTAN AVE (1 - 99),6007607.821,2098235.316,37.74178456,-122.4162937,9,94110,Bernal Heights,DPW,PAPER,No,N
2288000,ANDOVER ST,ANDOVER ST: END to END (784 - 799),6007346.745,2095124.557,37.73322842,-122.416976,9,94110,Bernal Heights,DPW,UPROW,No,N
15157000,ANGELOS ALY,ANGELOS ALY: END to JULIA ST \ MISSION ST (0 - 0),6008899.974,2111577.316,37.77849122,-122.4127688,6,94103,South of Market,PRIVATE/DPW,PRIVATE,No,N
2289000,ANGLO ALY,ANGLO ALY: ORTEGA ST to PACHECO ST (1 - 99),5990804.987,2102128.211,37.75151426,-122.4746758,7,94116,Inner Parkside,DPW,STREETS,No,N
2290000,ANGLO ALY,ANGLO ALY: PACHECO ST to END (100 - 199),5990820.65,2101668.024,37.75025162,-122.474588,7,94116,Inner Parkside,DPW,STREETS,No,N
19844000,ARBALLO DR,ARBALLO DR: END to END (0 - 0),5987940.658,2089712.334,37.71725711,-122.4836707,7,94132,Stonestown,PRIVATE/DPW,PRIVATE,No,N
2390000,ARBOL LN,ARBOL LN: ANZAVISTA AVE to LYON ST \ TURK BLVD (1 - 99),5999932.317,2112046.398,37.77927178,-122.443825,2,94115,Anza Vista,DPW,STREETS_PEDESTRI,No,N
2398000,ARCH ST,ARCH ST: END to SHIELDS ST (300 - 399),5992725.459,2089722.934,37.71756357,-122.4671328,11,94132,Ingleside Heights,RECPARK/DPW,UPROW,No,N
5579000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: END to HUDSON AVE (200 - 249),6020162.419,2094539.642,37.73233493,-122.3726277,10,94124,Hunters Point,DPW,STREETS,No,N
5581000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: INNES AVE to END (300 - 399),6019746.863,2093961.306,37.73072408,-122.3740244,10,94124,Hunters Point,DPW,UPROW,No,N
5582000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: PALOU AVE to QUESADA AVE (1300 - 1399),6018532.12,2092354.788,37.72624602,-122.3781125,10,94124,Bayview District,HUNTERSPOINT/DPW,UPROW,No,N
5583000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: QUESADA AVE to REVERE AVE (1400 - 1499),6018365.836,2092129.507,37.72561827,-122.3786717,10,94124,Bayview District,HUNTERSPOINT/DPW,STREETS,No,N
5584000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: REVERE AVE to SHAFTER AVE (1500 - 1599),6018199.553,2091904.226,37.72499053,-122.3792309,10,94124,Bayview District,HUNTERSPOINT/DPW,UPROW,No,N
5585000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: SHAFTER AVE to END (1600 - 1699),6018021.402,2091662.866,37.72431798,-122.37983,10,94124,Bayview District,HUNTERSPOINT/DPW,UPROW,No,N
5587000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: CARROLL AVE to EGBERT AVE (2500 - 2699),6016603.481,2089764.787,37.7190279,-122.3845994,10,94124,Bayview District,DPW/STATE_PARK,STREETS,Yes,N
5587002,ARELIOUS WALKER DR,ARELIOUS WALKER DR: DONNER AVE to EGBERT AVE (2600 - 2699),6016524.738,2089659.041,37.71873319,-122.3848643,10,94124,Bayview District,DPW/STATE_PARK,STREETS,No,N
5588000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: EGBERT AVE to FITZGERALD AVE (2700 - 2799),6016357.435,2089432.615,37.71810221,-122.3854268,10,94124,Bayview District,DPW,STREETS,Yes,N
5589000,ARELIOUS WALKER DR,ARELIOUS WALKER DR: FITZGERALD AVE to GILMAN AVE (2800 - 2999),6016192.728,2089212.244,37.717488,-122.3859808,10,94124,Bayview District,DPW,STREETS,Yes,N
2406000,ARELLANO AVE,ARELLANO AVE: HOLLOWAY AVE to END (100 - 199),5989337.554,2091150.123,37.72128613,-122.4789474,7,94132,Stonestown,DPW,STREETS,No,N
2407001,ARGENT ALY,ARGENT ALY: MARKET ST to END (0 - 0),6000025.635,2102444.271,37.75291206,-122.4428124,8,94131,Twin Peaks,DPW,STREETS,No,N
2407002,ARGENT ALY,ARGENT ALY: END to MARKET ST (0 - 0),6000005.153,2102337.734,37.75261837,-122.4428756,8,94131,Twin Peaks,DPW,STREETS,No,N
14012000,ARGENT ALY,ARGENT ALY: END to CORBETT AVE \ HOPKINS AVE (1 - 99),5999872.05,2102395.889,37.75277046,-122.4433401,8,94131,Twin Peaks,DPW,UPROW,No,N
2430000,ARGUELLO BLVD,ARGUELLO BLVD: FULTON ST to CONSERVATORY DR (900 - 949),5995621.03,2110117.673,37.77372916,-122.4585997,1,94117,Golden Gate Park,RECPARK/DPW,PARKS,Yes,N
2431000,ARGUELLO BLVD,ARGUELLO BLVD: KEZAR DR to FREDERICK ST \ LINCOLN WAY (1100 - 1199),5995767.594,2107544.62,37.76667265,-122.4579065,5,94117,Golden Gate Park,RECPARK/DPW,PARKS,No,N
2456000,ARMORY DR,ARMORY DR: ZOO RD to END (1 - 100),5982558.108,2094218.081,37.72931391,-122.5026086,7,94132,Lakeshore,RECPARK/DPW,STREETS,No,N
2457000,ARMSTRONG AVE,ARMSTRONG AVE: GRIFFITH ST to HAWES ST (1200 - 1299),6016312.584,2091038.632,37.72250954,-122.3856937,10,94124,Bayview District,DPW,UPROW,No,N
2458000,ARMSTRONG AVE,ARMSTRONG AVE: HAWES ST to INGALLS ST (1300 - 1399),6015780.145,2091435.558,37.72356994,-122.3875619,10,94124,Bayview District,DPW,UPROW,No,N
2462000,ARMSTRONG AVE,ARMSTRONG AVE: 03RD ST to LANE ST (1670 - 1713),6013992.443,2092768.263,37.7271301,-122.393835,10,94124,Bayview District,DPW,STREETS,No,N
2463000,ARMSTRONG AVE,ARMSTRONG AVE: LANE ST to MENDELL ST (1700 - 1799),6013664.617,2093012.652,37.72778292,-122.3949854,10,94124,Bayview District,DPW,STREETS,No,N
15084000,ASHBURTON PL,ASHBURTON PL: GRANT AVE to END (1 - 99),6011205.964,2115371.473,37.78903824,-122.4050587,3,94108,Downtown,PRIVATE/DPW,PRIVATE,No,N
2520000,ASHTON AVE,ASHTON AVE: LAKEVIEW AVE to END (1 - 30),5994145.976,2090031.84,37.71849364,-122.4622451,11,94112,Ingleside,DPW,UPROW,No,N
2529000,ASHWOOD LN,ASHWOOD LN: WARREN DR to CLARENDON AVE (1 - 99),5995979.367,2102637.03,37.75320982,-122.4568191,7,94131,Forest Knolls,DPW,STREETS_PEDESTRI,No,N
19955000,ASPEN CT,ASPEN CT: RIDGE CT \ SADDLEBACK DR to END (1100 - 1115),6004480.987,2086470.755,37.70930535,-122.4262678,11,94134,Crocker Amazon,PRIVATE/DPW,PRIVATE,No,N
2533000,ATHENS ST,ATHENS ST: VALMAR TER to AVALON AVE (165 - 199),6004732.629,2092189.616,37.72502232,-122.4258049,11,94112,Excelsior,DPW,UPROW,No,N
19951000,ATOLL CIR,ATOLL CIR: KIRKWOOD AVE to END (100 - 199),6019982.811,2093111.95,37.72840489,-122.3731499,10,94124,Hunters Point,PRIVATE/DPW,PRIVATE,No,N
15088000,ATTRIDGE ALY,ATTRIDGE ALY: FILBERT ST to END (1 - 99),6008034.975,2119661.548,37.80063995,-122.4163339,3,94133,Russian Hill,PRIVATE/DPW,PRIVATE,No,N
2546000,AUGUST ALY,AUGUST ALY: GREEN ST to UNION ST (1 - 99),6009414.752,2119280.356,37.79967079,-122.4115324,3,94133,North Beach,DPW,STREETS,No,N
2550000,AUGUSTA ST,AUGUSTA ST: CHARTER OAK AVE to BAY SHORE BLVD \ BOUTWELL ST (200 - 299),6010811.77,2095449.561,37.73431511,-122.4050193,10,94124,Silver Terrace,CALTRANS/DPW,STREETS,No,N
2551000,AUGUSTA ST,AUGUSTA ST: BAY SHORE BLVD \ BOUTWELL ST to STEUBEN ST (300 - 391),6010539.068,2095433.948,37.73425699,-122.405961,9,94124,Silver Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
2553000,AUTO DR,AUTO DR: LAWTON ST to MORAGA ST (1 - 99),5993553.455,2104263.694,37.75753663,-122.4653264,7,94122,Inner Sunset,PRIVATE/DPW,PRIVATE,No,N
2554000,AUTOMOBILE DR,AUTOMOBILE DR: 26TH AVE to 27TH AVE (1 - 99),5987489.264,2115581.194,37.78825973,-122.4871298,1,94121,Sea Cliff,DPW,STREETS,No,N
2574000,AVOCA ALY,AVOCA ALY: MYRA WAY to BELLA VISTA WAY (1 - 99),5997717.862,2097070.309,37.73802464,-122.4504058,7,94127,Miraloma Park,DPW,UPROW,No,N
15159000,AVOCET WAY,AVOCET WAY: HUDSON AVE to INNES AVE (100 - 199),6021250.084,2093123.906,37.72850729,-122.3687696,10,94124,Hunters Point,HUNTERSPOINT/PRIVATE/DPW,PRIVATE,No,N
15160000,AVOCET WAY,AVOCET WAY: JERROLD AVE to KIRKWOOD AVE (300 - 399),6020860.027,2092718.508,37.72737275,-122.3700901,10,94124,Hunters Point,HUNTERSPOINT/PRIVATE/DPW,PRIVATE,No,N
19979000,AVON WAY,AVON WAY: END to SLOAT BLVD (1 - 99),5990928.363,2096107.995,37.73499145,-122.47381,7,94132,West Portal,PRIVATE/DPW,PRIVATE,No,N
2577000,BACHE ST,BACHE ST: BENTON AVE to END (100 - 131),6007173.739,2095324.027,37.73376638,-122.4175883,9,94110,Bernal Heights,DPW,STREETS,No,N
2578000,BACHE ST,BACHE ST: END to END (122 - 199),6007159.133,2095171.773,37.7333475,-122.417628,9,94110,Bernal Heights,DPW,UPROW,No,N
2579000,BACON ST,BACON ST: BAY SHORE BLVD \ EGBERT AVE to SAN BRUNO AVE (50 - 99),6011389.101,2093074.259,37.72782529,-122.4028563,9,94134,Portola,CALTRANS/DPW,STREETS,No,N
2587000,BACON ST,BACON ST: BOWDOIN ST to UNIVERSITY ST (800 - 1099),6008717.684,2092284.165,37.72550633,-122.4120356,9,94134,Portola,PRIVATE/DPW,PRIVATE,No,N
2594000,BADEN ST,BADEN ST: SAN JOSE AVE to CIRCULAR AVE (1 - 19),6000857.567,2094066.87,37.72995709,-122.439335,11,94112,Mission Terrace,CALTRANS/DPW,STREETS,No,N
2599000,BADEN ST,BADEN ST: MANGELS AVE to END (400 - 409),6000761.496,2095270.361,37.73325613,-122.4397534,8,94131,Glen Park,DPW,STREETS_PEDESTRI,No,N
2600000,BADEN ST,BADEN ST: END to MARTHA AVE (406 - 499),6000764.111,2095437.204,37.73371439,-122.4397563,8,94131,Glen Park,DPW,STREETS,No,N
2601000,BADGER ST,BADGER ST: STILL ST to CAYUGA AVE (55 - 99),6002400.979,2094306.951,37.73070401,-122.4340164,11,94112,Mission Terrace,DPW,STREETS,No,N
2602000,BADGER ST,BADGER ST: STILL ST to STILL ST (51 - 54),6002362.949,2094472.006,37.73115505,-122.4341597,11,94112,Mission Terrace,DPW,STREETS,No,N
2603000,BADGER ST,BADGER ST: CALVERT DR to STILL ST (1 - 50),6002311.397,2094591.694,37.73148076,-122.4343465,11,94112,Mission Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
2627000,BAKER ST,BAKER ST: BROADWAY to END (2400 - 2450),5999724.519,2117181.432,37.79335939,-122.4449131,2,94123,Pacific Heights,DPW,STREETS_PEDESTRI,No,N
2628000,BAKER ST,BAKER ST: END to VALLEJO ST (2451 - 2499),5999700.344,2117354.605,37.7938335,-122.4450092,2,94123,Pacific Heights,DPW,STREETS,No,N
2644000,BALANCE ST,BALANCE ST: JACKSON ST to GOLD ST (1 - 99),6012021.347,2118138.208,37.79668059,-122.4024322,3,94133,Financial District,DPW,STREETS,No,N
2699000,BALMY ST,BALMY ST: 24TH ST to 25TH ST (1 - 99),6008811.414,2101858.436,37.75180045,-122.4123881,9,94110,Inner Mission,DPW,STREETS,No,N
2700000,BALTIMORE WAY,BALTIMORE WAY: END to SOUTH HILL BLVD (1 - 4),6003225.68,2086864.584,37.71031568,-122.4306345,11,94112,Crocker Amazon,DPW,STREETS,No,N
2708000,BANCROFT AVE,BANCROFT AVE: GRIFFITH ST to HAWES ST (1200 - 1299),6016147.128,2090816.677,37.72189094,-122.3862502,10,94124,Bayview District,DPW,UPROW,No,N
2713000,BANKS ST,BANKS ST: END to CHAPMAN ST (66 - 89),6008691.045,2098264.375,37.7419252,-122.4125503,9,94110,Bernal Heights,DPW,STREETS,No,N
2714000,BANKS ST,BANKS ST: CHAPMAN ST to POWHATTAN AVE (90 - 99),6008681.465,2098148.955,37.74160774,-122.4125752,9,94110,Bernal Heights,DPW,UPROW,No,N
19956000,BANNEKER WAY,BANNEKER WAY: GROVE ST to END (1 - 20),6004268.681,2111256.758,37.77735002,-122.4287674,5,94102,Hayes Valley,PRIVATE/DPW,PRIVATE,No,N
2729000,BARNEVELD AVE,BARNEVELD AVE: ISLAIS ST to RICKARD ST (676 - 699),6009916.651,2095488.363,37.73437158,-122.4081168,9,94134,Portola,CALTRANS/DPW,PAPER_FWYS,No,N
2748000,BARTOL ST,BARTOL ST: END to BROADWAY (1 - 99),6011731.419,2118634.155,37.79802615,-122.4034703,3,94133,Financial District,DPW,STREETS,No,N
2749000,BARTOL ST,BARTOL ST: BROADWAY to VALLEJO ST (100 - 199),6011697.839,2118896.004,37.79874325,-122.403605,3,94133,Telegraph Hill,DPW,STREETS,No,N
2770000,BAXTER ALY,BAXTER ALY: CASITAS AVE \ CRESTA VISTA DR to YERBA BUENA AVE (1 - 99),5994917.014,2096130.905,37.73528457,-122.4600216,7,94127,Sherwood Forest,DPW,UPROW,No,N
2799101,BAY SHORE BLVD,BAY SHORE BLVD: CESAR CHAVEZ ST \ VERMONT ST to HWY 101 S OFF RAMP (1 - 49) -- WEST --,6011436.793,2100891.624,37.74929277,-122.4032411,10,94124,Potrero Hill,CALTRANS/DPW,STREETS,No,N
2799106,BAY SHORE BLVD,BAY SHORE BLVD: END to OAKDALE AVE (185 - 299) -- EAST --,6011075.512,2099064.721,37.74425631,-122.4043618,10,94124,Bayview District,DPW,STREETS,No,N
2799204,BAY SHORE BLVD,BAY SHORE BLVD: END to END (140 - 168) -- WEST --,6011107.744,2099631.998,37.74581573,-122.4042903,9,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
2799205,BAY SHORE BLVD,BAY SHORE BLVD: END to COSTA ST (170 - 244) -- WEST --,6011098.986,2099308.793,37.74492779,-122.4042978,9,94110,Bayview District,DPW,STREETS,No,N
2801202,BAY SHORE BLVD,BAY SHORE BLVD: HILTON ST \ INDUSTRIAL ST ON RAMP to SAN BRUNO AVE (560 - 578) -- WEST --,6010246.872,2097079.358,37.73875859,-122.4070872,9,94124,Bayview District,DPW,STREETS,Yes,N
2801203,BAY SHORE BLVD,BAY SHORE BLVD: SAN BRUNO AVE to INDUSTRIAL ST \ INDUSTRIAL ST ON RAMP (580 - 598) -- WEST --,6010263.298,2096876.776,37.73820326,-122.4070161,9,94124,Bayview District,DPW,STREETS,Yes,N
2802101,BAY SHORE BLVD,BAY SHORE BLVD: INDUSTRIAL ST \ INDUSTRIAL ST ON RAMP to HELENA ST (601 - 699) -- EAST --,6010333.625,2096488.893,37.73714216,-122.4067456,10,94124,Bayview District,DPW,STREETS,Yes,N
2802201,BAY SHORE BLVD,BAY SHORE BLVD: INDUSTRIAL ST \ INDUSTRIAL ST ON RAMP to HELENA ST (600 - 698) -- WEST --,6010300.419,2096486.127,37.7371327,-122.4068602,9,94124,Bayview District,DPW,STREETS,Yes,N
2803000,BAY SHORE BLVD,BAY SHORE BLVD: HELENA ST to AUGUSTA ST \ BOUTWELL ST (700 - 799),6010463.114,2095796.743,37.7352489,-122.4062492,9,94124,Silver Terrace,CALTRANS/DPW,STREETS,Yes,N
2804000,BAY SHORE BLVD,BAY SHORE BLVD: AUGUSTA ST \ BOUTWELL ST to SILVER AVE (800 - 899),6010798.81,2095200.167,37.7336296,-122.4050466,9,94124,Silver Terrace,CALTRANS/DPW,STREETS,Yes,N
2813000,BAY SHORE BLVD,BAY SHORE BLVD: WOOLSEY ST to PAUL AVE (1500 - 1599),6011852.502,2091874.443,37.7245567,-122.40117,9,94124,Bayview District,DPW,STREETS,Yes,N
2815000,BAY SHORE BLVD,BAY SHORE BLVD: WHEAT ST to CRANE ST \ HWY 101 S ON RAMP \ SALINAS AVE (1634 - 1699),6012128.066,2090965.123,37.72207527,-122.4001536,10,94124,Bayview Heights,DPW,STREETS,No,N
2816000,BAY SHORE BLVD,BAY SHORE BLVD: CRANE ST \ HWY 101 S ON RAMP \ SALINAS AVE to KEY AVE \ LANE ST (1700 - 1724),6012241.258,2090654.579,37.72122888,-122.3997405,10,94124,Bayview Heights,CALTRANS/DPW,STREETS,No,N
2820000,BAY SHORE BLVD,BAY SHORE BLVD: 03RD ST \ HWY 101 N OFF RAMP \ MEADE AVE to BAYVIEW PARK RD \ HESTER AVE \ HWY 101 S OFF RAMP (1900 - 1999),6012644.624,2088994.823,37.71669401,-122.3982298,10,94124,Bayview Heights,CALTRANS/DPW,STREETS,Yes,N
13003000,BAY SHORE BLVD,BAY SHORE BLVD: END to END (0 - 0),6011166.907,2099622.558,37.74579312,-122.4040851,10,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
2828000,BAY SHORE BLVD ON RAMP,BAY SHORE BLVD ON RAMP: HWY 101 S ON RAMP \ POTRERO AVE to BAY SHORE BLVD \ HWY 101 S OFF RAMP (100 - 199) -- WEST --,6010934.21,2100815.962,37.74905694,-122.4049737,9,94124,Bernal Heights,CALTRANS/DPW,STREETS,No,N
19940000,BAYSIDE VILLAGE PL,BAYSIDE VILLAGE PL: DELANCEY ST to DELANCEY ST (1 - 99),6015603.197,2113766.144,37.78487521,-122.3897326,6,94107,South Beach,PRIVATE/DPW,PRIVATE,No,N
19032000,BAYVIEW CIR,BAYVIEW CIR: WHITECLIFF WAY to BAY VIEW ST \ NEWHALL ST (500 - 599),6013717.361,2094930.218,37.7330511,-122.3949373,10,94124,Silver Terrace,PRIVATE/DPW,PRIVATE,No,N
19033000,BAYVIEW CIR,BAYVIEW CIR: SILVERVIEW DR to WHITECLIFF WAY (400 - 499),6013410.103,2094891.996,37.73292906,-122.3959969,10,94124,Silver Terrace,PRIVATE/DPW,PRIVATE,No,N
19034000,BAYVIEW CIR,BAYVIEW CIR: SILVERVIEW DR to SILVERVIEW DR (200 - 399),6013224.062,2095330.763,37.73412347,-122.3966708,10,94124,Silver Terrace,PRIVATE/DPW,PRIVATE,No,N
19035000,BAYVIEW CIR,BAYVIEW CIR: WHITECLIFF WAY to SILVERVIEW DR (100 - 199),6013721.579,2095345.511,37.73419164,-122.3949518,10,94124,Silver Terrace,PRIVATE/DPW,PRIVATE,No,N
19036000,BAYVIEW CIR,BAYVIEW CIR: NEWHALL ST to WHITECLIFF WAY (1 - 99),6013867.973,2095108.451,37.73354887,-122.3944291,10,94124,Silver Terrace,PRIVATE/DPW,PRIVATE,No,N
2836000,BAYVIEW PARK RD,BAYVIEW PARK RD: END to END (68 - 99),6013536.939,2089087.164,37.71699722,-122.3951519,10,94124,Bayview Heights,RECPARK/DPW,UPROW,No,N
2837000,BAYWOOD CT,BAYWOOD CT: END to GENEVA AVE (1 - 99),5999720.885,2090072.17,37.71892381,-122.4429779,11,94112,Mission Terrace,PRIVATE/DPW,PRIVATE,No,N
2879000,BEDFORD PL,BEDFORD PL: JACKSON ST to END (1 - 99),6010191.471,2117923.02,37.79598741,-122.4087488,3,94133,Nob Hill,DPW,UPROW,No,N
2880000,BEEMAN LN,BEEMAN LN: SAN BRUNO AVE to RACINE LN \ WABASH TER (1 - 99),6012012.544,2088215.206,37.71451811,-122.4003599,10,94134,Visitacion Valley,DPW,UPROW,No,N
2881000,BEHR AVE,BEHR AVE: JOHNSTONE DR to JOHNSTONE DR (1 - 199),5996564.031,2104291.362,37.75778576,-122.4549167,7,94131,Forest Knolls,DPW,PARKS,No,N
2885000,BELGRAVE AVE,BELGRAVE AVE: END to BIGLER AVE (1 - 32),5998471.693,2104934.672,37.75966137,-122.4483656,8,94117,Clarendon Heights,DPW,STREETS,No,N
2900000,BELLA VISTA WAY,BELLA VISTA WAY: LOS PALMOS DR to STANFORD HEIGHTS AVE (600 - 699),5997675.228,2095695.991,37.73424865,-122.4504541,7,94127,Miraloma Park,DPW,PAPER,No,N
2901000,BELLAIR PL,BELLAIR PL: CHESTNUT ST to PFEIFFER ST (1 - 23),6010074.448,2121018.319,37.80447979,-122.4093723,3,94133,Telegraph Hill,DPW,UPROW,No,N
2919000,BENGAL ALY,BENGAL ALY: LANSDALE AVE to MIRALOMA DR (1 - 99),5994640.977,2097189.557,37.73817549,-122.4610526,7,94127,Sherwood Forest,DPW,UPROW,No,N
2924000,BENTON AVE,BENTON AVE: END to END (1 - 54),6004556.833,2094831.175,37.73226552,-122.4266006,9,94112,Bernal Heights,DPW,STREETS,No,N
2925000,BENTON AVE,BENTON AVE: END to GENEBERN WAY (56 - 98),6004811.403,2094998.429,37.73273915,-122.4257324,9,94112,Bernal Heights,DPW,STREETS,No,N
2926000,BENTON AVE,BENTON AVE: END to GENEBERN WAY (47 - 99),6004775.7,2095059.549,37.73290496,-122.4258602,9,94112,Bernal Heights,DPW,STREETS,No,N
2933000,BENTON AVE,BENTON AVE: BACHE ST to ANDOVER ST (600 - 699),6007274.75,2095374.718,37.73391125,-122.4172427,9,94110,Bernal Heights,DPW,STREETS,No,N
19975000,BEPLER ST,BEPLER ST: END to END (100 - 250),5993678.793,2086191.03,37.70792078,-122.4635814, ,94112,Outer Mission,DPW,STREETS,No,N
2940000,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: CARVER ST to ELLSWORTH ST (0 - 0),6008820.945,2098400.593,37.74230651,-122.4121107,9,94110,Bernal Heights,DPW,STREETS,No,N
2941000,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: ELLSWORTH ST to ANDERSON ST (0 - 0),6008070.115,2098430.603,37.74234676,-122.414709,9,94110,Bernal Heights,DPW,STREETS,No,N
2943001,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: END to FOLSOM ST (0 - 0),6007811.69,2099103.86,37.74418085,-122.4156502,9,94110,Bernal Heights,RECPARK/DPW,PARKS,No,N
2943002,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: FOLSOM ST to END (0 - 0),6009119.514,2098811.021,37.74345021,-122.4111074,9,94110,Bernal Heights,DPW,STREETS,No,N
2944000,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: NEVADA ST \ POWHATTAN AVE to ROSENKRANZ ST (0 - 0),6009139.831,2098109.524,37.74152519,-122.4109876,9,94110,Bernal Heights,DPW,STREETS,No,N
2945000,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: ROSENKRANZ ST to CARVER ST \ CHAPMAN ST (0 - 0),6009313.736,2098148.448,37.74164182,-122.410389,9,94110,Bernal Heights,DPW,STREETS,No,N
2947000,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: END to BRADFORD ST (0 - 0),6009542.015,2098664.211,37.74307078,-122.4096361,9,94110,Bernal Heights,DPW,STREETS,No,N
3745000,BERNAL HEIGHTS BLVD,BERNAL HEIGHTS BLVD: END to CARVER ST (0 - 0),6009441.752,2098608.029,37.7429109,-122.4099788,9,94110,Bernal Heights,DPW,STREETS,No,N
2950000,BERNICE ST,BERNICE ST: 12TH ST to 13TH ST (1 - 99),6008490.365,2108475.343,37.76995094,-122.4139663,6,94103,South of Market,CALTRANS/DPW,STREETS,No,N
2956005,BERRY ST,BERRY ST: BERRY EXTENSION ST to 07TH ST (468 - 499),6012602.918,2108674.143,37.77072691,-122.399755,6,94107,Mission Bay,DPW,PAPER,No,N
19949000,BERTIE MINOR LN,BERTIE MINOR LN: WESTERN SHORE LN to END (1 - 50),6004280.026,2113801.61,37.78433819,-122.4289096,5,94115,Western Addition,PRIVATE/DPW,PRIVATE,No,N
2961000,BERWICK PL,BERWICK PL: END to HERON ST (1 - 39),6010130.527,2110234.696,37.77487369,-122.4084171,6,94103,South of Market,DPW,STREETS,No,N
